"time","value","rank","std","r","Min","Max","Q25","Q50","Q75","PathwayID","Pathway","sign"
"0",53.3333333333333,12.5,61.2688066365477,6,0,169,13.5,45.5,54.25,"map04010","MAPK signaling pathway","ab"
"12",44.5,12.5833333333333,43.0011627749762,6,0,110,13.5,33.5,70.75,"map04010","MAPK signaling pathway","ab"
"48",108,18,89.3398007609151,6,18,222,52,71,183,"map04010","MAPK signaling pathway","a"
"CK",14,6.91666666666667,18.3956516601071,6,0,39,1,4,28.75,"map04010","MAPK signaling pathway","b"
"0",2.16666666666667,12.75,2.71416039810964,6,0,6,0,1,4.25,"map00232","Caffeine metabolism","ab"
"12",1.16666666666667,10.0833333333333,1.83484785926972,6,0,4,0,0,2.25,"map00232","Caffeine metabolism","b"
"48",4.16666666666667,18.6666666666667,2.2286019533929,6,1,7,3,4,5.75,"map00232","Caffeine metabolism","a"
"CK",0.666666666666667,8.5,1.63299316185545,6,0,4,0,0,0,"map00232","Caffeine metabolism","b"
"0",7.16666666666667,14.1666666666667,10.3424690798023,6,0,27,0.25,4,7.75,"map04960","Aldosterone-regulated sodium reabsorption","ab"
"12",2,9.75,2.89827534923789,6,0,7,0,0.5,3.25,"map04960","Aldosterone-regulated sodium reabsorption","ab"
"48",9.16666666666667,17.0833333333333,10.4578519145505,6,1,30,4.5,6.5,7,"map04960","Aldosterone-regulated sodium reabsorption","a"
"CK",2,9,3.16227766016838,6,0,7,0,0,3.75,"map04960","Aldosterone-regulated sodium reabsorption","b"
"0",14.6666666666667,14.6666666666667,12.40430032959,6,3,33,5.25,10.5,23.25,"map04961","Endocrine and other factor-regulated calcium reabsorption","ab"
"12",8,10.1666666666667,10.295630140987,6,0,24,0,3.5,14.5,"map04961","Endocrine and other factor-regulated calcium reabsorption","bc"
"48",25.3333333333333,18.1666666666667,16.2562808374691,6,6,50,16,21,35,"map04961","Endocrine and other factor-regulated calcium reabsorption","a"
"CK",3.83333333333333,7,8.44787941833136,6,0,21,0,0,1.5,"map04961","Endocrine and other factor-regulated calcium reabsorption","c"
"0",62.1666666666667,14.4166666666667,65.7249318498442,6,2,187,24.5,48.5,65,"map04611","Platelet activation","a"
"12",30.5,11.0833333333333,26.8234971620033,6,2,68,12.75,21.5,50.5,"map04611","Platelet activation","ab"
"48",85.1666666666667,17.8333333333333,59.9580408841605,6,26,171,45.75,62,127.75,"map04611","Platelet activation","a"
"CK",15.1666666666667,6.66666666666667,21.1415861908861,6,0,51,0.5,4.5,25,"map04611","Platelet activation","b"
"0",17.1666666666667,13.5,17.0225340847556,6,0,46,4,17.5,21.25,"map04730","Long-term depression","ab"
"12",13.6666666666667,13.0833333333333,14.2361043360417,6,0,34,3.25,8.5,24.25,"map04730","Long-term depression","ab"
"48",31.8333333333333,16.5833333333333,30.0227691372176,6,0,69,11.75,21.5,58.25,"map04730","Long-term depression","a"
"CK",2.83333333333333,6.83333333333333,4.4007575105505,6,0,9,0,0,6,"map04730","Long-term depression","b"
"0",5.33333333333333,13.1666666666667,6.31400559602751,6,0,15,0,4,8.75,"map04610","Complement and coagulation cascades","ab"
"12",2.16666666666667,9.91666666666667,4.02077936060494,6,0,10,0,0,2.25,"map04610","Complement and coagulation cascades","b"
"48",14.5,18.4166666666667,15.6300991679516,6,1,35,4.5,6.5,27.25,"map04610","Complement and coagulation cascades","a"
"CK",0.666666666666667,8.5,1.211060141639,6,0,3,0,0,0.75,"map04610","Complement and coagulation cascades","b"
"0",53,15.4166666666667,58.4739258131349,6,5,164,18.25,34.5,59,"map04742","Taste transduction","a"
"12",23.6666666666667,11.8333333333333,25.8895088147046,6,2,65,7.5,10.5,38.25,"map04742","Taste transduction","a"
"48",54.3333333333333,17.9166666666667,32.9160548466347,6,19,110,36,43.5,68.25,"map04742","Taste transduction","a"
"CK",5.83333333333333,4.83333333333333,13.8045886091063,6,0,34,0,0,0.75,"map04742","Taste transduction","b"
"0",4,13.4166666666667,4.51663591625449,6,0,12,0.5,3.5,5,"map04744","Phototransduction","ab"
"12",3,10.9166666666667,4.81663783151692,6,0,12,0,0.5,4,"map04744","Phototransduction","ab"
"48",6,17,5.05964425626941,6,2,15,3,3.5,7.75,"map04744","Phototransduction","a"
"CK",1.33333333333333,8.66666666666667,2.42212028327799,6,0,6,0,0,1.5,"map04744","Phototransduction","b"
"0",44.5,12.4166666666667,58.664299194655,6,0,158,7,30.5,44.25,"map04510","Focal adhesion","ab"
"12",24.1666666666667,11.75,19.7728770457581,6,0,48,11.25,21,40.5,"map04510","Focal adhesion","ab"
"48",112.666666666667,17.9166666666667,108.123386307804,6,16,257,36.25,64,202,"map04510","Focal adhesion","a"
"CK",13.5,7.91666666666667,17.8409640995099,6,0,43,1,5,22.5,"map04510","Focal adhesion","b"
"0",13.6666666666667,13,20.6074420214316,6,0,53,1.5,4,16.25,"map04658","Th1 and Th2 cell differentiation","ab"
"12",7.5,10.0833333333333,11.148990985735,6,0,27,0.25,1.5,11.75,"map04658","Th1 and Th2 cell differentiation","b"
"48",23.3333333333333,18.0833333333333,16.9901932498329,6,4,50,13.75,18,32.75,"map04658","Th1 and Th2 cell differentiation","a"
"CK",4.16666666666667,8.83333333333333,6.21020665249287,6,0,16,0,2,4.75,"map04658","Th1 and Th2 cell differentiation","b"
"0",75.1666666666667,14.75,86.3467814493781,6,2,243,28.25,61.5,64.75,"map04540","Gap junction","a"
"12",37.8333333333333,12.0833333333333,37.9811356684692,6,5,93,12.75,19.5,64.5,"map04540","Gap junction","ab"
"48",86.1666666666667,17.3333333333333,54.9451241391506,6,27,158,52.75,65,131.25,"map04540","Gap junction","a"
"CK",11.8333333333333,5.83333333333333,18.4869323216878,6,0,42,0,0.5,21.25,"map04540","Gap junction","b"
"0",9.33333333333333,10.4166666666667,15.2796160510226,6,0,39,0,2.5,10.25,"map04668","TNF signaling pathway","b"
"12",12.6666666666667,13.6666666666667,12.3558353285671,6,0,29,2.5,10.5,22.25,"map04668","TNF signaling pathway","ab"
"48",23.1666666666667,18.5,16.606223732886,6,9,54,13,17.5,26.5,"map04668","TNF signaling pathway","a"
"CK",2.5,7.41666666666667,3.20936130717624,6,0,8,0,1.5,3.75,"map04668","TNF signaling pathway","b"
"0",51.3333333333333,14.25,77.5542820653165,6,0,205,8,23,46.25,"map04550","Signaling pathways regulating pluripotency of stem cells","a"
"12",24.3333333333333,12.75,25.1608160969923,6,0,65,4.75,19,37,"map04550","Signaling pathways regulating pluripotency of stem cells","ab"
"48",72.3333333333333,17.1666666666667,68.5905727244398,6,3,163,19.25,56.5,125.25,"map04550","Signaling pathways regulating pluripotency of stem cells","a"
"CK",2.33333333333333,5.83333333333333,4.41210456207315,6,0,11,0,0,2.25,"map04550","Signaling pathways regulating pluripotency of stem cells","b"
"0",77.1666666666667,14.5,90.3269985478687,6,9,250,20.75,47,85.25,"map05414","Dilated cardiomyopathy","ab"
"12",35.1666666666667,11.1666666666667,28.5896251578552,6,2,75,13.25,32.5,54.75,"map05414","Dilated cardiomyopathy","bc"
"48",121.333333333333,18.75,86.9474937342455,6,39,241,61,86,189,"map05414","Dilated cardiomyopathy","a"
"CK",12.1666666666667,5.58333333333333,21.1510441034637,6,0,54,0.5,2.5,11.25,"map05414","Dilated cardiomyopathy","c"
"0",24,12.75,30.9644957976067,6,0,85,8.25,14,22,"map05412","Arrhythmogenic right ventricular cardiomyopathy","ab"
"12",16.1666666666667,11.5,17.9935173511647,6,0,50,5,12.5,17.75,"map05412","Arrhythmogenic right ventricular cardiomyopathy","ab"
"48",49.5,18.1666666666667,46.2504054036286,6,11,113,17.5,27,85.25,"map05412","Arrhythmogenic right ventricular cardiomyopathy","a"
"CK",6,7.58333333333333,7.82304288624318,6,0,17,0.5,2,11.75,"map05412","Arrhythmogenic right ventricular cardiomyopathy","b"
"0",21.6666666666667,11.8333333333333,35.724874620727,6,0,94,5.25,10,11.75,"map04330","Notch signaling pathway","b"
"12",9.16666666666667,12.0833333333333,8.18331636115009,6,0,19,2,9.5,15.5,"map04330","Notch signaling pathway","b"
"48",29.3333333333333,19.3333333333333,22.0423834161977,6,14,68,16,17,37.5,"map04330","Notch signaling pathway","a"
"CK",3.66666666666667,6.75,5.46504040851179,6,0,14,0,1.5,4.5,"map04330","Notch signaling pathway","b"
"0",22.3333333333333,12.6666666666667,26.6583320308429,6,0,65,2.5,12,37.25,"map04218","Cellular senescence","ab"
"12",14.5,12.3333333333333,15.6300991679516,6,0,42,3.25,11,19.5,"map04218","Cellular senescence","ab"
"48",46.8333333333333,17.0833333333333,49.2642534366113,6,3,122,9.5,28.5,79,"map04218","Cellular senescence","a"
"CK",7.33333333333333,7.91666666666667,13.735598518691,6,0,35,0.25,1.5,5,"map04218","Cellular senescence","b"
"0",20,13.5,29.1478987235787,6,0,78,4,13,14.5,"map04340","Hedgehog signaling pathway","ab"
"12",11.1666666666667,12.6666666666667,13.5117233048441,6,0,34,1.25,6,17.5,"map04340","Hedgehog signaling pathway","ab"
"48",27,17,23.8243572840906,6,0,60,15.5,17,44,"map04340","Hedgehog signaling pathway","a"
"CK",1.66666666666667,6.83333333333333,2.73252020425589,6,0,7,0,0.5,1.75,"map04340","Hedgehog signaling pathway","b"
"0",9.16666666666667,13.3333333333333,12.6081983909941,6,0,34,2,5.5,8.25,"map04341","Hedgehog signaling pathway - fly","ab"
"12",4.16666666666667,10.6666666666667,5.49241901776136,6,0,14,0.25,2,6,"map04341","Hedgehog signaling pathway - fly","ab"
"48",15.3333333333333,17.6666666666667,11.5007246148522,6,0,34,10,14,19.5,"map04341","Hedgehog signaling pathway - fly","a"
"CK",2.5,8.33333333333333,4.72228758124704,6,0,12,0,0.5,1.75,"map04341","Hedgehog signaling pathway - fly","b"
"0",27.1666666666667,12.6666666666667,36.0633701512583,6,0,81,2,8.5,51,"map03015","mRNA surveillance pathway","ab"
"12",12.5,11.0833333333333,15.681198933755,6,0,35,0.25,5.5,24.25,"map03015","mRNA surveillance pathway","ab"
"48",34.8333333333333,17.75,29.8289568484496,6,8,85,12.5,27,47.5,"map03015","mRNA surveillance pathway","a"
"CK",6.66666666666667,8.5,11.4833212385035,6,0,29,0,1,7.25,"map03015","mRNA surveillance pathway","b"
"0",15,13.5,20.6106768447812,6,0,54,0.75,9,17.25,"map05213","Endometrial cancer","ab"
"12",6.33333333333333,12.0833333333333,4.88535225614967,6,0,11,3,6.5,10.75,"map05213","Endometrial cancer","ab"
"48",26.1666666666667,17.0833333333333,22.9731727601276,6,0,55,8.25,23.5,44.75,"map05213","Endometrial cancer","a"
"CK",2,7.33333333333333,3.3466401061363,6,0,8,0,0,3,"map05213","Endometrial cancer","b"
"0",5,12.4166666666667,5.89915248150105,6,0,16,1,4,5.5,"map05216","Thyroid cancer","ab"
"12",4.5,12.25,4.32434966208793,6,0,11,0.75,4.5,6.75,"map05216","Thyroid cancer","ab"
"48",9,16.8333333333333,8.41427358718505,6,1,23,2.5,7.5,12.5,"map05216","Thyroid cancer","a"
"CK",2.83333333333333,8.5,5.60059520646392,6,0,14,0,0,2.25,"map05216","Thyroid cancer","b"
"0",24.6666666666667,14.0833333333333,39.2869783346425,6,0,103,2.5,11,20.25,"map05217","Basal cell carcinoma","a"
"12",9.33333333333333,12.3333333333333,11.8771489283694,6,0,29,1.5,3.5,15.25,"map05217","Basal cell carcinoma","ab"
"48",36.8333333333333,18,35.7178760100131,6,2,83,9.75,26,66.25,"map05217","Basal cell carcinoma","a"
"CK",0.666666666666667,5.58333333333333,1.211060141639,6,0,3,0,0,0.75,"map05217","Basal cell carcinoma","b"
"0",4.33333333333333,11.9166666666667,7.55424825291482,6,0,19,0,0.5,4.75,"map05218","Melanoma","ab"
"12",2.83333333333333,11.5,4.44597195972564,6,0,11,0,0.5,4,"map05218","Melanoma","ab"
"48",10.8333333333333,17.3333333333333,10.4387100097027,6,0,26,4,7,18.25,"map05218","Melanoma","a"
"CK",1.33333333333333,9.25,2.16024689946929,6,0,5,0,0,2.25,"map05218","Melanoma","b"
"0",14,13.0833333333333,16.2972390299707,6,0,42,1.5,10,20,"map05212","Pancreatic cancer","ab"
"12",9.83333333333333,12.3333333333333,8.13428956127495,6,0,20,3.25,10,16,"map05212","Pancreatic cancer","ab"
"48",37.6666666666667,17.9166666666667,32.7210431781547,6,4,79,12.75,28.5,66,"map05212","Pancreatic cancer","a"
"CK",3.16666666666667,6.66666666666667,5.67156650905785,6,0,14,0,0,3.75,"map05212","Pancreatic cancer","b"
"0",52.1666666666667,14.3333333333333,82.0936457143101,6,3,218,11.5,26,31.5,"map05224","Breast cancer","a"
"12",24.8333333333333,12.0833333333333,23.8530221705063,6,1,54,5,20,45.5,"map05224","Breast cancer","ab"
"48",79.3333333333333,17.5833333333333,73.8665463296252,6,10,174,23.5,53,142.5,"map05224","Breast cancer","a"
"CK",5.16666666666667,6,5.38206899497458,6,0,12,0.5,4,9.75,"map05224","Breast cancer","b"
"0",45.5,12.5833333333333,61.3343297020519,6,0,166,10,31.5,38.75,"map04014","Ras signaling pathway","ab"
"12",36.3333333333333,12.5833333333333,39.1135100274402,6,0,105,9.5,25.5,49.75,"map04014","Ras signaling pathway","ab"
"48",89.5,18.6666666666667,71.0936002745676,6,21,191,45.25,57.5,141,"map04014","Ras signaling pathway","a"
"CK",8.66666666666667,6.16666666666667,13.6626010212795,6,0,30,0,0,16.5,"map04014","Ras signaling pathway","b"
"0",16.8333333333333,15,16.8927992549094,6,0,45,4.75,13,24.25,"map04139","Mitophagy - yeast","a"
"12",6,11.25,6.06630035524124,6,0,14,0.5,6,10,"map04139","Mitophagy - yeast","ab"
"48",21.8333333333333,16.5,21.8670223548307,6,2,55,6.75,12.5,36.25,"map04139","Mitophagy - yeast","a"
"CK",2.83333333333333,7.25,4.4007575105505,6,0,9,0,0,6,"map04139","Mitophagy - yeast","b"
"0",11.3333333333333,12.5,16.9194168536231,6,0,45,2.5,5,9.75,"map05220","Chronic myeloid leukemia","ab"
"12",10.5,12.9166666666667,10.2127371453494,6,0,23,1.75,9,19.25,"map05220","Chronic myeloid leukemia","ab"
"48",23.6666666666667,17.4166666666667,20.9634602741691,6,2,56,7,20.5,35.5,"map05220","Chronic myeloid leukemia","a"
"CK",3,7.16666666666667,4.69041575982343,6,0,10,0,0,6,"map05220","Chronic myeloid leukemia","b"
"0",39.5,13.5833333333333,62.2310212032552,6,0,164,5.25,19.5,30,"map05226","Gastric cancer","ab"
"12",17.8333333333333,11.9166666666667,19.3743817105648,6,0,54,6,13.5,20.25,"map05226","Gastric cancer","ab"
"48",67.8333333333333,17.75,64.1417700618456,6,2,155,21.25,48,118.25,"map05226","Gastric cancer","a"
"CK",4.5,6.75,6.62570750939098,6,0,16,0,1,7.25,"map05226","Gastric cancer","b"
"0",11.1666666666667,12.4166666666667,14.9454563887045,6,0,35,0,4,20,"map05223","Non-small cell lung cancer","ab"
"12",6.16666666666667,12.8333333333333,5.52871293039046,6,0,12,1,7,10.75,"map05223","Non-small cell lung cancer","ab"
"48",20.6666666666667,16.9166666666667,18.6940275667569,6,0,47,5.5,20.5,31.75,"map05223","Non-small cell lung cancer","a"
"CK",1.66666666666667,7.83333333333333,2.87518115371304,6,0,7,0,0,2.25,"map05223","Non-small cell lung cancer","b"
"0",3,12.5,4.56070170039655,6,0,11,0,0.5,4.75,"map04130","SNARE interactions in vesicular transport","ab"
"12",0.333333333333333,8.08333333333333,0.816496580927726,6,0,2,0,0,0,"map04130","SNARE interactions in vesicular transport","b"
"48",9.5,19.0833333333333,11.4673449411797,6,1,32,2.75,6.5,8.75,"map04130","SNARE interactions in vesicular transport","a"
"CK",1.5,10.3333333333333,2.81069386451104,6,0,7,0,0,1.5,"map04130","SNARE interactions in vesicular transport","b"
"0",90.6666666666667,14.5833333333333,105.464053907797,6,12,297,26.75,67,82.5,"map04015","Rap1 signaling pathway","a"
"12",49.5,11.6666666666667,55.2150341845407,6,2,139,11,26,80,"map04015","Rap1 signaling pathway","ab"
"48",130.5,17.5,102.34207345955,6,34,283,68.25,82.5,198.75,"map04015","Rap1 signaling pathway","a"
"CK",19,6.25,27.9356403184176,6,0,57,0.25,2,40.5,"map04015","Rap1 signaling pathway","b"
"0",11.3333333333333,13.6666666666667,14.9220195237329,6,0,41,4,7.5,8.75,"map05221","Acute myeloid leukemia","ab"
"12",5.33333333333333,11.6666666666667,4.54606056566195,6,0,11,1.25,6.5,8,"map05221","Acute myeloid leukemia","ab"
"48",27.8333333333333,16.5833333333333,29.0889440624211,6,0,64,3.25,20.5,53.5,"map05221","Acute myeloid leukemia","a"
"CK",3.16666666666667,8.08333333333333,6.4005208121423,6,0,16,0,0,2.25,"map05221","Acute myeloid leukemia","b"
"0",8,11.25,11.6447413024077,6,0,23,0,1,17.75,"map04136","Autophagy - other","b"
"12",3.5,12.25,2.42899156029822,6,0,7,2.25,3.5,4.75,"map04136","Autophagy - other","ab"
"48",26.1666666666667,19,24.9673119631783,6,2,65,9,17,41.5,"map04136","Autophagy - other","a"
"CK",1.66666666666667,7.5,3.61478445646026,6,0,9,0,0,0.75,"map04136","Autophagy - other","b"
"0",5.66666666666667,11.3333333333333,5.57374799095426,6,0,13,1.5,4,10.25,"map04380","Osteoclast differentiation","ab"
"12",14,12.6666666666667,20.7557221025914,6,0,52,0.25,4,19.75,"map04380","Osteoclast differentiation","ab"
"48",13.6666666666667,17.4166666666667,8.04155872120988,6,4,27,8.5,14,15.75,"map04380","Osteoclast differentiation","a"
"CK",4.16666666666667,8.58333333333333,6.8239773348588,6,0,16,0,0,6.75,"map04380","Osteoclast differentiation","b"
"0",91,14.75,96.5007771989428,6,7,276,34.5,73.5,89.25,"map04022","cGMP-PKG signaling pathway","a"
"12",51.1666666666667,12.5,42.5601535084951,6,2,100,15.75,49.5,88.5,"map04022","cGMP-PKG signaling pathway","ab"
"48",116,17.25,79.0948797331408,6,30,233,65.5,90,169.25,"map04022","cGMP-PKG signaling pathway","a"
"CK",15.8333333333333,5.5,23.7016173850365,6,0,58,0,3.5,24.25,"map04022","cGMP-PKG signaling pathway","b"
"0",23.3333333333333,12.5833333333333,28.6193407797361,6,0,66,3.25,9.5,42.75,"map04140","Autophagy - animal","ab"
"12",13.3333333333333,11.9166666666667,10.7641379899492,6,0,32,8,12.5,15.5,"map04140","Autophagy - animal","ab"
"48",54.6666666666667,18,46.4614535574025,6,3,132,26.75,43,75,"map04140","Autophagy - animal","a"
"CK",8.66666666666667,7.5,16.0706772311146,6,0,41,0,2.5,5.75,"map04140","Autophagy - animal","b"
"0",45.5,12.8333333333333,58.198797238431,6,0,143,4.5,20,73,"map04145","Phagosome","ab"
"12",13.6666666666667,11.3333333333333,11.6904519445001,6,3,34,7,8.5,18.25,"map04145","Phagosome","b"
"48",85.1666666666667,18.75,73.3196199299114,6,17,200,32.5,60.5,127.5,"map04145","Phagosome","a"
"CK",11.5,7.08333333333333,25.2804272115801,6,0,63,0,1,3.5,"map04145","Phagosome","b"
"0",77.5,13.6666666666667,84.7059620097665,6,2,238,28.75,55.5,84.5,"map04270","Vascular smooth muscle contraction","ab"
"12",41.5,11.5,39.7932155021431,6,2,93,15.25,26,74.25,"map04270","Vascular smooth muscle contraction","bc"
"48",117.166666666667,18.9166666666667,76.7917096219811,6,40,242,68,92.5,155.25,"map04270","Vascular smooth muscle contraction","a"
"CK",14.6666666666667,5.91666666666667,22.1780672437133,6,0,55,0,3.5,21.25,"map04270","Vascular smooth muscle contraction","c"
"0",5.5,13,7.4766302570075,6,0,16,0,1.5,11.25,"map05144","Malaria","ab"
"12",1.16666666666667,9.5,1.83484785926972,6,0,4,0,0,2.25,"map05144","Malaria","b"
"48",10.3333333333333,17.9166666666667,10.0133244562766,6,0,28,4.5,7.5,13.5,"map05144","Malaria","a"
"CK",1.16666666666667,9.58333333333333,2.40138848724372,6,0,6,0,0,0.75,"map05144","Malaria","b"
"0",62,14.75,60.9688445027458,6,2,173,23.25,51.5,73,"map04062","Chemokine signaling pathway","a"
"12",37,12.4166666666667,39.0794063414479,6,2,87,9.25,20.5,70,"map04062","Chemokine signaling pathway","ab"
"48",69.3333333333333,16.5,43.8755816675593,6,17,136,47.25,54.5,95.5,"map04062","Chemokine signaling pathway","a"
"CK",13.8333333333333,6.33333333333333,22.1667919795957,6,0,52,0,0.5,22.75,"map04062","Chemokine signaling pathway","b"
"0",69.3333333333333,15.5833333333333,75.1150229093133,6,5,210,22,50,78.75,"map05032","Morphine addiction","a"
"12",32.6666666666667,11.5833333333333,33.3746410717279,6,2,79,8.5,20,57.75,"map05032","Morphine addiction","ab"
"48",71.3333333333333,17.3333333333333,45.3328431346046,6,24,132,39,57.5,107.5,"map05032","Morphine addiction","a"
"CK",9.33333333333333,5.5,18.3048263216745,6,0,46,0,0.5,7,"map05032","Morphine addiction","b"
"0",19.3333333333333,12.5833333333333,39.2767955244145,6,0,99,1,2,9.75,"map05033","Nicotine addiction","b"
"12",11.8333333333333,13.25,15.9426053914242,6,0,42,1.5,6,14.25,"map05033","Nicotine addiction","ab"
"48",35.6666666666667,18.9166666666667,29.4324084414896,6,2,74,20,24,59.5,"map05033","Nicotine addiction","a"
"CK",0.333333333333333,5.25,0.816496580927726,6,0,2,0,0,0,"map05033","Nicotine addiction","c"
"0",15.5,11.5833333333333,23.8809547547832,6,0,63,2,8,12.5,"map01521","EGFR tyrosine kinase inhibitor resistance","ab"
"12",10.6666666666667,11.75,10.4626319187223,6,0,25,1.5,9.5,18.25,"map01521","EGFR tyrosine kinase inhibitor resistance","ab"
"48",36.3333333333333,18.5833333333333,32.4817897700645,6,1,79,15.75,25,62.75,"map01521","EGFR tyrosine kinase inhibitor resistance","a"
"CK",5,8.08333333333333,7.84856674813943,6,0,17,0,0,9.75,"map01521","EGFR tyrosine kinase inhibitor resistance","b"
"0",61.1666666666667,15,67.0087059020443,6,2,191,26.5,45.5,58.5,"map01522","Endocrine resistance","a"
"12",28,11.3333333333333,28.9620441267532,6,2,74,6.25,18,44.75,"map01522","Endocrine resistance","ab"
"48",75.1666666666667,17.6666666666667,53.0072322109603,6,18,146,37,62,116.25,"map01522","Endocrine resistance","a"
"CK",9.83333333333333,6,17.5774476721356,6,0,45,0,3,7.5,"map01522","Endocrine resistance","b"
"0",43,15.1666666666667,42.9511350257476,6,2,117,12,34.5,57.75,"map04913","Ovarian steroidogenesis","a"
"12",22,11.8333333333333,21.8997716883076,6,2,51,5.75,13.5,40,"map04913","Ovarian steroidogenesis","ab"
"48",44.3333333333333,16.9166666666667,28.7378960027812,6,16,92,24,36.5,58,"map04913","Ovarian steroidogenesis","a"
"CK",9.16666666666667,6.08333333333333,18.6055547261205,6,0,47,0.25,2,3.75,"map04913","Ovarian steroidogenesis","b"
"0",57,14.4166666666667,63.3182438164547,6,2,174,18,37,69.5,"map04923","Regulation of lipolysis in adipocytes","a"
"12",30.8333333333333,12.0833333333333,31.6064339441619,6,2,75,8,18.5,54.5,"map04923","Regulation of lipolysis in adipocytes","ab"
"48",59,17.5,37.2505033523038,6,23,116,28.5,51.5,81.25,"map04923","Regulation of lipolysis in adipocytes","a"
"CK",11.1666666666667,6,20.0341375323887,6,0,51,0.25,2,9.75,"map04923","Regulation of lipolysis in adipocytes","b"
"0",59.5,15.0833333333333,60.377976117124,6,2,172,23.25,47.5,66.5,"map04926","Relaxin signaling pathway","a"
"12",31.6666666666667,11.5833333333333,36.8112301705154,6,2,97,8,15.5,44.75,"map04926","Relaxin signaling pathway","ab"
"48",76.6666666666667,18,50.843550885699,6,19,159,49.5,60.5,101.5,"map04926","Relaxin signaling pathway","a"
"CK",8.83333333333333,5.33333333333333,15.3155694202555,6,0,38,0,0.5,10.75,"map04926","Relaxin signaling pathway","b"
"0",47.3333333333333,15,49.7621007059255,6,2,137,13.25,36.5,59,"map04927","Cortisol synthesis and secretion","a"
"12",27.6666666666667,12.6666666666667,27.2298855426656,6,2,70,8.5,18,44,"map04927","Cortisol synthesis and secretion","a"
"48",51.1666666666667,16.8333333333333,31.6570160733236,6,17,104,29.25,46.5,63.75,"map04927","Cortisol synthesis and secretion","a"
"CK",7.83333333333333,5.5,17.2675031972392,6,0,43,0,0.5,2.5,"map04927","Cortisol synthesis and secretion","b"
"0",67.1666666666667,15.0833333333333,67.9953429777854,6,2,193,25.5,55,75.5,"map04928","Parathyroid hormone synthesis, secretion and action","a"
"12",38.5,12.4166666666667,40.0936403934589,6,2,98,10.25,22,66,"map04928","Parathyroid hormone synthesis, secretion and action","ab"
"48",72.3333333333333,17,48.1234523560672,6,24,148,42,55,99.5,"map04928","Parathyroid hormone synthesis, secretion and action","a"
"CK",10.5,5.5,18.8334808253812,6,0,47,0,0.5,11.5,"map04928","Parathyroid hormone synthesis, secretion and action","b"
"0",16.1666666666667,12.3333333333333,24.0534127862694,6,0,64,2.5,10.5,11.75,"map04929","GnRH secretion","ab"
"12",12.3333333333333,12.5833333333333,13.980939405729,6,0,37,3,7.5,17.25,"map04929","GnRH secretion","ab"
"48",34.6666666666667,18.3333333333333,27.9189302564885,6,1,69,18.25,27,58.25,"map04929","GnRH secretion","a"
"CK",1.83333333333333,6.75,2.71416039810964,6,0,7,0,1,2,"map04929","GnRH secretion","b"
"0",63.1666666666667,14.75,68.0570838830659,6,2,192,22.75,49.5,66.5,"map04935","Growth hormone synthesis, secretion and action","a"
"12",41.6666666666667,13.5833333333333,34.7716359503931,6,2,83,11,45,67.75,"map04935","Growth hormone synthesis, secretion and action","a"
"48",78.5,16.5,54.7603871425321,6,18,147,46,58.5,125,"map04935","Growth hormone synthesis, secretion and action","a"
"CK",8.83333333333333,5.16666666666667,15.8419274921541,6,0,40,0.25,1,8.5,"map04935","Growth hormone synthesis, secretion and action","b"
"0",22.3333333333333,13.3333333333333,28.6821663523986,6,0,78,6.25,13,22.75,"map04933","AGE-RAGE signaling pathway in diabetic complications","a"
"12",17.5,12.8333333333333,17.9638525934723,6,0,48,5.5,12,25.25,"map04933","AGE-RAGE signaling pathway in diabetic complications","ab"
"48",36.1666666666667,18,24.8065851472279,6,9,65,15.75,33,58.5,"map04933","AGE-RAGE signaling pathway in diabetic complications","a"
"CK",2.83333333333333,5.83333333333333,6.01387285088957,6,0,15,0,0,1.5,"map04933","AGE-RAGE signaling pathway in diabetic complications","b"
"0",1.83333333333333,10.25,3.25064096243597,6,0,8,0,0,2.25,"map04623","Cytosolic DNA-sensing pathway","b"
"12",6.66666666666667,13.0833333333333,10.0730663984045,6,0,22,0,0.5,13,"map04623","Cytosolic DNA-sensing pathway","ab"
"48",9.66666666666667,18.9166666666667,7.8655366420014,6,1,20,3.75,8,16,"map04623","Cytosolic DNA-sensing pathway","a"
"CK",0.166666666666667,7.75,0.408248290463863,6,0,1,0,0,0,"map04623","Cytosolic DNA-sensing pathway","b"
"0",11.3333333333333,13.8333333333333,19.1694200920807,6,0,50,1.5,5,7,"map04630","JAK-STAT signaling pathway","ab"
"12",5.16666666666667,10.1666666666667,9.38971068066885,6,0,24,0,1.5,3.75,"map04630","JAK-STAT signaling pathway","bc"
"48",27,19.3333333333333,24.6576560118759,6,3,59,8,19,48,"map04630","JAK-STAT signaling pathway","a"
"CK",0.833333333333333,6.66666666666667,2.04124145231931,6,0,5,0,0,0,"map04630","JAK-STAT signaling pathway","c"
"0",16.5,11.1666666666667,27.7398630133604,6,0,71,0.5,4,16.5,"map04512","ECM-receptor interaction","bc"
"12",14.5,14,10.3874924789383,6,0,30,8.75,15,19,"map04512","ECM-receptor interaction","ab"
"48",57.8333333333333,18.5833333333333,59.2162702866929,6,8,134,15.25,29.5,109,"map04512","ECM-receptor interaction","a"
"CK",2,6.25,4,6,0,10,0,0,1.5,"map04512","ECM-receptor interaction","c"
"0",23.8333333333333,13.1666666666667,33.1144480048614,6,0,85,0.75,11,31.75,"map04514","Cell adhesion molecules","ab"
